EUW1_6836711206,SbJQZoTPnBdCRRuUd3CxUC4xFxDDTePAU9h_Nx6iChhOsWM,100,SUPP,UNRANKED,0,412,0,3,8,15,315.397,1002.8,188,311.082,26,0,7,2.06409,6415,1.11165,9
EUW1_6836711206,RxNA0s9rTsnFiR8R9V783m7dGOLKitiuhURiLeV8fb9RSKk,100,MID,UNRANKED,0,910,0,9,8,16,787.091,648.796,221,406.389,12,0,1,0.371526,1107,5.55826,6
EUW1_6846093759,b55GQOayYD2HPKoFhQ-VAJQv7KeG8kRiuIJbkaufc38KwUs,100,MID,UNRANKED,0,45,0,6,7,4,858.269,810.958,198,380.741,3,0,0,0.17332,3062,5.78062,6
EUW1_6846093759,F2-sVv130cdlhZot_2T53TkfXy1C8co0-Z2Z9cweIOxwx-Q,100,TOP,UNRANKED,0,48,0,4,8,3,824.414,1403.44,234,422.726,8,0,1,0.561907,8401,7.55659,4
EUW1_6846093759,yuQ26z6XRHK1XhYVHoWTyR9RL7-ixnBekvx2OHaFdiPuQnOQpR,100,JNG,PLATINUM,4,56,0,7,12,4,594.213,1404.06,307,416.466,4,0,1,0.318948,2884,1.39292,0
EUW1_6846093759,pMw-XQyZCLUKQvNEhSsaibZvSI--J4q8BD3QXR2cqGDw4QlT7m,200,JNG,UNRANKED,0,63,0,11,5,11,732.135,1173.95,139,511.89,4,0,3,0.784613,3432,0.34823,1
EUW1_6846093759,U6OGLDCCc96sr66ri4e7a84sY4UTRQpIpPgflWA1pNQyHrD8,100,BOT,GOLD,1,145,0,6,9,3,606.968,789.437,314,416.402,7,0,4,0.583057,2197,6.23331,0
EUW1_6846093759,urfS1Um1YLO1Q7Cjj9LH0ymhhcQEZN66XOMW_UG1iXp77fA,200,BOT,PLATINUM,3,222,1,10,6,11,874.057,863.749,134,482.529,16,0,9,1.26426,5050,7.278,11
EUW1_6846093759,JJobqbdVGQNcDmp-Nc9P0JA0N_Muite3SU7lLw5SsOOblS0vvh,200,MID,UNRANKED,0,238,0,13,6,4,1197.79,700.186,184,546.029,3,0,3,0.492523,6616,6.30296,12
EUW1_6846093759,_YFIsUy0C-RpkoSSl8evXoMFvJZmrvka01R_BCSKwD392Fc,200,SUPP,UNRANKED,0,350,0,2,3,19,328.75,229.205,40,323.3,25,0,1,1.67814,800,0.452699,7
EUW1_6846093759,YgnIJWFpMRJlQPNHU07doGZLM-gaplLI6NV-6y4zsMkP9vID,200,TOP,PLATINUM,2,420,0,8,6,10,1275.5,1683.66,173,523.825,9,0,1,0.402449,5770,8.46198,2
EUW1_6846093759,DZQ5_utje4nigIrIRdRIHO3gA5R4JHCmeyPPvhxIonAtpgE,100,SUPP,UNRANKED,0,555,0,3,8,6,305.556,849.054,205,290.72,32,0,10,2.4806,720,1.18398,0
EUW1_6864425042,U6OGLDCCc96sr66ri4e7a84sY4UTRQpIpPgflWA1pNQyHrD8,200,BOT,GOLD,1,18,0,7,4,8,579.893,721.979,79,498.616,9,0,3,0.606638,8907,7.91537,1
EUW1_6864425042,lk8XvhmgqmmPJ4Iq8qvUTmIc9wHjEjyWPAZbwKbFzCwd69at,100,TOP,UNRANKED,0,24,0,4,6,9,444.688,838.693,150,439.062,9,0,3,0.754211,12236,5.71251,6
EUW1_6864425042,w4oH2TpJ9diNtGzyXPPRRO2FeooP7DV0QIyRLiFVAd1AK6k,200,JNG,GOLD,1,56,0,3,7,9,621.23,1368.57,191,419.476,3,0,7,1.10886,0,1.90417,1
EUW1_6864425042,-_eDQ0NiwD99LF7qF6KA4ypso5TDxPwXjYmkpXq0LV-YN5kx,200,TOP,UNRANKED,0,68,0,5,6,4,643.623,743.074,145,395.225,2,0,1,0.333127,588,7.542,6
EUW1_6864425042,YVMoGXVNGycj2jbH-O9JTqp1lSJ-nGoQhvlYCA2TgQp5If_gSL,100,MID,UNRANKED,0,103,0,14,3,16,1071.72,627.293,86,530.011,10,0,5,0.647027,5099,6.53391,18
EUW1_6864425042,O74Fr1jamu4LMt3l7KIrSinb_EmkBKN-ggBIvLIBX_EIpI8,100,BOT,PLATINUM,2,145,0,2,9,17,580.518,709.172,180,390.725,8,0,4,0.74567,2879,5.56316,6
EUW1_6864425042,z1y51fVvrZUD9au2yx2xdoIYVSrwQk5IchBThDZWU1tf-uA,100,JNG,UNRANKED,0,245,0,14,3,12,904.147,872.968,41,592.845,6,0,9,1.18318,6158,3.02427,4
EUW1_6864425042,_CPnekWTuZNzYfe50njGAM3lgVYYWDhbH2920n8ZVrPANkH_-v,200,MID,BRONZE,3,246,0,4,10,6,375.747,901.195,252,349.041,7,0,1,0.574476,4180,4.62975,8
EUW1_6864425042,jP63AFBX6uDBl5LNm3t1rQtXcxq5cHAfbblWG7kre1H6Ix2hfZ,100,SUPP,UNRANKED,0,497,0,2,5,19,351.321,550.118,86,328.517,17,0,5,1.23125,2323,1.45613,0
EUW1_6864425042,ADK6o21ATRlJEvEs1NcBiRi4Cpq65bee2xiqLl5mhVZiELw,200,SUPP,UNRANKED,0,555,1,7,9,5,358.033,801.543,200,325.943,33,0,9,2.30001,1393,1.23211,2
EUW1_6865044348,hBnisOU9fqasCro-FxnkygFL-XkAfrUzmZ3U3eZEcC8UfU0r,100,TOP,UNRANKED,0,14,0,3,7,5,551.189,1123.25,171,443.504,3,0,2,0.432977,4891,7.81295,1
EUW1_6865044348,S5pj-61WgzHPCCNOo1z6YpZxZplvGuG_UjmWvw-BPVCo2QxS,200,BOT,UNRANKED,0,21,0,3,4,3,290.374,582.906,85,347.005,8,0,0,0.644736,277,6.86331,4
EUW1_6865044348,U6OGLDCCc96sr66ri4e7a84sY4UTRQpIpPgflWA1pNQyHrD8,100,BOT,GOLD,1,51,0,12,1,8,1340.19,388.317,16,564.095,5,0,4,0.693927,11157,8.11511,3
EUW1_6865044348,WHDK2zyhiMjEY-l4V2r__X-m8Bru4UyiTDBGGMMb9cVVgc8,100,JNG,UNRANKED,0,64,0,6,7,11,600.027,1378.49,80,434.135,11,0,0,0.823085,547,0.431655,4
EUW1_6865044348,SzjrdV1PnXPf6bnG_VloSE3sQxF1ONToD-OnCDnmij1iEKtqB1,200,JNG,UNRANKED,0,102,0,8,6,2,836.721,1286.46,141,418.844,6,0,0,0.597306,763,0.517986,7
EUW1_6865044348,jlrUNeMYvUkoQ7P5rsqBrQrS9G0azEWGhcgIJZwL-vwZKdEld7,200,SUPP,PLATINUM,2,117,0,2,7,8,257.107,718.144,152,264.009,17,0,4,1.64675,0,0.561151,0
EUW1_6865044348,msAsuePOvESlKBjSPVa72d_cS6sXlL2uwaRMOWgw0_CEQ_A,200,TOP,UNRANKED,0,122,1,5,7,4,913.91,1268.59,171,394.438,7,0,2,0.649969,2769,6.77698,5
EUW1_6865044348,dsma3mt3BW9nGB4Ok_JF_d7jtqLLwSKjScYkJDuc04wEHpc,100,MID,UNRANKED,0,157,0,10,4,6,1158.8,826.835,107,525.78,5,0,0,0.452236,7690,7.29496,2
EUW1_6865044348,IzjmlFf_pkTQDIpsWW2_GuVmLDK7-UeOtuRXRBmjOMK400QY,200,MID,UNRANKED,0,777,0,1,8,6,472.35,952.791,202,392.693,8,0,0,0.613558,3252,8.5036,8
EUW1_6865044348,ACHzqGEly03AeUgEWKAgAFXg6Manq2EH7O32h-fKDcuuUDo,100,SUPP,UNRANKED,0,902,0,1,0,22,143.067,368.072,0,352.037,17,0,6,1.85754,1491,1.42446,2
EUW1_6865362541,tnPz4xNPECErt0K8rmQo3hkrlzn2v7S14pzYoY-7JmFvYRnr,200,BOT,UNRANKED,0,51,0,3,9,9,492.567,845.482,193,390.43,12,0,3,0.724594,6531,6.24585,10
EUW1_6865362541,PCTFoweFqjAQwMQ4sZItjfQ6_Fm1JYdvQ35c7sd67Dxt,100,JNG,UNRANKED,0,56,0,10,5,9,812.547,1268.8,172,446.359,6,0,6,0.885522,0,1.59468,2
EUW1_6865362541,Im4uXtj8z0fUeL4g4GS13fdY6FWOyL9x9JGvGrvcyInXUvA,100,SUPP,UNRANKED,0,57,0,1,8,11,389.083,1123.65,243,275.011,21,0,3,1.66399,819,0.996678,0
EUW1_6865362541,7uMJIktLXKn7ocYf2fGTiWy1DOPLfdY9JL853Ll1Fk8YQaIN0b,200,TOP,GOLD,3,80,0,18,8,7,1537.62,1240.07,255,552.669,6,0,0,0.452875,4216,5.31561,1
EUW1_6865362541,g-vH-hrnhNMv5px9SoGhT1ui9dTgPLR16YNhlvFWDemmJ7Q,100,MID,PLATINUM,4,105,0,19,11,2,1277.22,1004.19,404,537.707,13,0,0,0.837275,5982,5.98007,0
EUW1_6865362541,h3wtL8RQqbqNGEhfo6IcIsnaGaTb-FgKj7WkbuWJO4XjTkzB,200,JNG,PLATINUM,2,121,0,7,4,10,718.349,1201.76,98,460.595,7,0,3,0.796972,1005,1.99336,9
EUW1_6865362541,Zd16Ng44FbUyjiqmcHxF8VggZ7jCdpdduICcR1Bk5Xj_Ide8pP,100,TOP,UNRANKED,0,122,0,4,8,4,356.868,995.282,237,338.592,13,0,2,0.936611,6026,5.28239,4
EUW1_6865362541,U6OGLDCCc96sr66ri4e7a84sY4UTRQpIpPgflWA1pNQyHrD8,100,BOT,GOLD,1,222,0,4,9,10,556.457,868.306,309,420.39,8,0,2,0.572784,5463,6.11296,3
EUW1_6865362541,YsOrQw6a6LPiKv0rv0RIf_33Q8XMBezoxg-GSHmOULDyCBk,200,SUPP,UNRANKED,0,711,1,5,11,10,781.055,733.056,242,324.484,33,0,10,2.67789,1117,1.39535,6
EUW1_6865362541,nzQLuJqckCcs8mK2iPyO7F6hTfDww_N7AistGNiMWA_kIbw,200,MID,GOLD,1,901,0,8,6,12,635.403,841.196,148,436.558,7,0,5,0.711906,3856,6.1794,4
EUW1_6866232985,sngjb9gSA-bejNnCG1pY6j2FSoZoLHFnnRKhvkj7D73qgc8,100,TOP,UNRANKED,0,6,0,11,10,11,952.216,1211.25,348,381.285,14,0,4,1.22936,2847,4.49848,26
EUW1_6866232985,a40nOEi7gLyZd8WqBKSg6SSM0FfmpwWgONiHroYi-pukLQA,100,SUPP,PLATINUM,2,12,0,3,9,29,324.733,1009.67,168,304.832,39,0,6,2.8864,804,0.820669,0
EUW1_6866232985,z8ND_Fl0EtsuAkXkHb_0NmmpZJx_tClSav0Qe69_m-3QUc8,100,BOT,UNRANKED,0,21,0,5,9,22,1002.77,818.328,249,410.605,14,0,7,1.19344,9324,6.29179,8
EUW1_6866232985,wWljcn9PenXcnQZdjH8lC0oXzuzslCuDMJF0Noc8fS-ns00,200,JNG,GOLD,3,48,0,5,12,19,701.965,1384.92,365,381.445,5,0,5,1.02873,0,1.15502,1
EUW1_6866232985,NM_vieTGf2-2MDudjdvgPsyyVGx8wvbgPy0G7l4qs2xQY4t6,100,JNG,UNRANKED,0,121,0,14,4,13,886.428,1298.6,143,514.725,4,0,5,0.697467,2219,1.00304,9
EUW1_6866232985,Fyz1Lw98GkhqBEh8KTI4pWjxEjz3TvHdpPvCI_BUoqPDFys,200,MID,UNRANKED,0,126,0,10,13,11,1064.97,1000.3,360,432.757,14,0,0,0.820962,8502,5.10638,1
EUW1_6866232985,WkyipTFxkD7IUcVl72vJ57TP9sgW3dveqCgXHug_c3Ovx-A,100,MID,UNRANKED,0,131,0,10,6,14,1057.86,901.672,160,480.575,1,0,1,0.207511,5458,6.04863,5
EUW1_6866232985,EAOmQjNCy8u2g4KPDCUDctVEkqrTug5emfNjgVQ4VnTIVV4,200,TOP,UNRANKED,0,223,0,6,8,9,900.716,1803.04,286,309.118,10,0,4,0.679215,3354,3.19149,12
EUW1_6866232985,U6OGLDCCc96sr66ri4e7a84sY4UTRQpIpPgflWA1pNQyHrD8,200,BOT,GOLD,1,236,1,11,7,11,1106.57,704.073,157,465.225,8,0,11,0.889077,5313,7.56839,5
EUW1_6866232985,Hy8IoTzjbl_iii1vdjolMiJm8fuCUV_1-X0LhMaCGIvqWqiXaT,200,SUPP,UNRANKED,0,350,0,6,3,22,392.041,246.201,50,317.705,24,0,0,1.29912,1254,0.243161,1
EUW1_6866267709,f9HuIEpnkbjjjYf1eTQwcJBH-fuxKUz6qv8BWCT5ZI8Qxoo,200,TOP,UNRANKED,0,10,0,2,8,3,365.343,923.41,167,332.113,8,0,5,0.758425,2886,6.51341,0
EUW1_6866267709,FxAmUqHuZLQrvf1yGAhdQF3QsJU0o0eoidiQitSFN4uLMV43,200,SUPP,GOLD,1,22,0,1,5,9,373.124,589.54,108,238.997,19,0,5,1.92762,0,0.842912,10
EUW1_6866267709,eNn_2QkcHkY0RoTKLF0B-iGHJBWVwAiyYKG8aIjm71b2Ym0,100,TOP,UNRANKED,0,43,0,6,2,7,977.935,622.452,43,490.239,11,0,2,0.924219,7894,7.12644,1
EUW1_6866267709,U6OGLDCCc96sr66ri4e7a84sY4UTRQpIpPgflWA1pNQyHrD8,100,BOT,GOLD,1,51,0,7,0,5,751.22,518.812,0,464.824,7,0,0,0.358205,7102,7.50958,4
EUW1_6866267709,ihAYofeUZug96yYF1c5yoO7S1VDWwv1avmBFXcU125Rh_I0,200,BOT,UNRANKED,0,99,0,2,3,3,375.193,369.042,74,303.914,9,0,1,0.577546,779,5.90038,12
EUW1_6866267709,mYYzBXknT6I-77S9PN-cTSWFcLxcfs2sjXZtM2pR3EC6TaE,100,MID,UNRANKED,0,103,0,3,4,3,513.911,517.126,125,401.086,9,0,0,0.89058,10683,7.66284,3
EUW1_6866267709,kuobY2pyn-oeqG6UuSICxgjwXZZk6Z0GA0PgIIImbxLXKkE,200,MID,PLATINUM,1,105,0,6,5,5,662.858,689.885,156,415.927,7,0,2,0.562916,3240,7.39464,5
EUW1_6866267709,jWqPwMS3OTbgT3entPux5OcAWeXUQwqkEavdKNPEG5IJa10,100,JNG,UNRANKED,0,233,1,7,5,4,556.391,1034.75,133,431.095,12,0,1,0.995219,1207,0.421456,2
EUW1_6866267709,6OfHA0E57ft5Fi_iei3EfA8BvH2aN8UB4GNPHd_NIUVA9Yc,200,JNG,UNRANKED,0,254,0,6,3,8,557.634,1170.46,102,386.109,7,0,4,0.942911,0,0.804598,0
EUW1_6866267709,ZUsGMwEu0m03bSsrpkZhW--XzXjoD9H-A3V5E_RzqBjYG-1l,100,SUPP,UNRANKED,0,412,0,1,6,6,140.206,656.054,99,259.206,26,0,4,2.00504,1211,0.91954,10
EUW1_6866292846,CAEwQA0tlvxYDHeuI3LJFA8rd5sp-aXpnlZTFIHYAS3T_-g,200,SUPP,UNRANKED,0,44,0,2,8,16,170.178,811.331,208,292.748,32,0,10,2.69763,2140,1.48529,0
EUW1_6866292846,U6OGLDCCc96sr66ri4e7a84sY4UTRQpIpPgflWA1pNQyHrD8,100,BOT,GOLD,1,51,0,6,10,13,693.529,686.259,270,409.376,6,0,2,0.35101,5511,5.24054,10
EUW1_6866292846,FDw2oGvFWiLkUSxEWvcT0C2e1i81SkcULINLOrupAYlQFEmr8h,200,JNG,PLATINUM,1,64,0,13,2,14,872.794,1068.15,78,482.573,17,0,2,0.961809,3896,0.812704,2
EUW1_6866292846,G1os87UHTiQzaIPSuJIgc2mfHdDYl7Et0W7kb2nZFg0Td5w,100,TOP,UNRANKED,0,86,0,1,9,6,429.697,974.685,187,382.375,10,0,1,0.546908,5284,6.97805,0
EUW1_6866292846,ACgT41C5WyqOVHkwpuma8qufufPnNiy9E4tMQ-gfTvWhTfyB,200,TOP,UNRANKED,0,92,1,14,4,12,1016.53,1035.53,176,525.618,11,0,2,0.629117,5535,6.58571,5
EUW1_6866292846,IB1b0Ad5xnmbNXcDC0s3KG4gzygDOkbgdskIExVD_PZZ7OCg,100,MID,UNRANKED,0,103,0,13,11,4,795.728,776.161,257,424.757,14,0,4,0.827979,2797,5.12844,5
EUW1_6866292846,GjvB5eeXhoec-aDraOir7AYzHATFZYuIknjK027VCBtpGjg,200,MID,PLATINUM,4,105,0,17,9,10,1129.04,860.065,397,481.27,6,0,3,0.516539,12669,6.64176,2
EUW1_6866292846,Flbt9joZ6C1f9UMWNGVuxTiG0Jl_ILznCzjPjV7F8SMqqGA,100,SUPP,GOLD,1,147,0,4,12,24,864.905,916.759,276,342.508,36,0,3,1.99628,1488,1.31714,3
EUW1_6866292846,h5O5JavdtdzibawAYNdzKmLyQHZs7zok0wh19peFLgAlDUY,100,JNG,UNRANKED,0,234,0,8,7,7,849.079,1388.83,238,436.134,4,0,2,0.449754,0,1.82158,1
EUW1_6866292846,icX_y56r4HyXBgqm8p1xiEAx7r-Dlk-IZT-BNvsVc4J-2BM,200,BOT,UNRANKED,0,360,0,3,9,10,661.292,901.093,294,363.909,8,0,2,0.49963,3033,6.02522,1
